utc_s (s),utc_ms (ms)_x,file_path,filename,utc_ms (ms)_y,accel_x (counts),accel_y (counts),accel_z (counts),calibrated_accel_x (g),calibrated_accel_y (g),calibrated_accel_z (g),calibrated_accel_x (m/s^2),calibrated_accel_y (m/s^2),calibrated_accel_z (m/s^2),position_lat (semicircles),position_long (semicircles),enhanced_altitude (m),enhanced_speed (m/s),heading (degrees),gyro_x (counts),gyro_y (counts),gyro_z (counts),calibrated_gyro_x (deg/s),calibrated_gyro_y (deg/s),calibrated_gyro_z (deg/s),mag_x (counts),mag_y (counts),mag_z (counts),velocity (m/s)1,velocity (m/s)2,velocity (m/s)3,tsm1_original,tsm1_k2,tsm1_k3,tsm1_k4
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,944,30484,33053,33117,-0.13964844,-0.1586914,1.1293945,-1.3694833741260002,-1.5562310178100005,11.075576573425,430440153.0,-1036522029,-56.600000000000016,4.674,345.25,32603,32855,32846,-5.121951,-6.9512196,9.634147,32708,32498,31348,-1.18,4.51,-0.39,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,934,30791,33086,32818,-0.15576172,-0.0126953125,0.9794921999999998,-1.527500671438,-0.124498486328125,9.60553718313,430440116.0,-1036521977,-57.0,4.703,344.48,32618,32788,32834,-1.0365853,-6.219512,8.719512,32703,32475,31351,-1.25,4.53,-0.41,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,854,29513,33034,32786,-0.1303711,0.0029296875,1.6035156000000002,-1.278503747815,0.028730419921875,15.725116258739998,430439903.0,-1036521550,-57.600000000000016,4.825,343.44,32529,32921,32822,-9.146341,-5.487805000000001,14.146341,32702,32470,31354,-1.37,4.62,-0.51,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,491,30378,32745,32650,0.0107421875,0.06933594,1.1811523000000002,0.105344873046875,0.679953296001,11.583147202795,430439172.0,-1036519590,-57.80000000000001,4.556,353.4,32739,32668,32742,6.280488,-0.6097561,1.3414634,32717,32522,31334,-0.52,4.52,-0.82,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,218,30875,32690,32915,0.037597656,-0.060058594,0.93847656,0.3687070532124,-0.5889736108500999,9.203311157124,430438841.0,-1036518203,-52.19999999999999,4.907,354.12,32575,32776,32947,-0.30487806,-13.109756,11.341463,32723,32505,31329,-0.5,4.88,-0.64,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,198,30351,32670,34202,0.04736328,-0.68847656,1.1943358999999998,0.464475109812,-6.751648657124,11.712434153735002,430438848.0,-1036518052,-51.600000000000016,4.922,354.21,32539,32910,32951,-8.475610000000001,-13.353659,13.536585999999998,32714,32475,31336,-0.49,4.89,-0.63,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,53,30406,32907,32628,-0.068359375,0.080078125,1.1674805,-0.6703764648437499,0.7852981445312499,11.449072645324998,430438227.0,-1036517525,-49.80000000000001,5.154,352.88,32687,32786,32832,-0.91463417,-6.097561,4.512194999999999,32717,32473,31335,-0.63,5.11,-0.57,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,451,30004,32837,32551,-0.034179688,0.11767578,1.3637695,-0.3351882373252,1.154005187937,13.374010167175,430439121.0,-1036519371,-57.19999999999999,4.57,354.52,32748,32689,32797,5.0,-3.9634147,0.79268295,32707,32477,31343,-0.43,4.54,-0.81,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,441,30230,32894,33118,-0.06201172,-0.15917969,1.253418,-0.608127233938,-1.5610195069385,12.2918316297,430439098.0,-1036519308,-57.0,4.578,355.01,32748,32744,32820,1.6463414,-5.365854,0.79268295,32710,32486,31341,-0.39,4.56,-0.8,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,390,31981,32721,33576,0.022460938,-0.3828125,0.3984375,0.2202665576377,-3.754108203125,3.907337109375,430439039.0,-1036519083,-56.0,4.685,355.28,32609,32685,32741,5.243901999999999,-0.5487805,9.268292,32709,32482,31342,-0.38,4.66,-0.78,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,421,29891,33289,32817,-0.2548828,-0.012207031,1.4189453,-2.4995464106200003,-0.1197100805561499,13.915099926245,430439060.0,-1036519203,-56.600000000000016,4.6160000000000005,355.62,32678,32813,32881,-2.5609756,-9.085366,5.060975599999999,32717,32510,31335,-0.35,4.6,-0.8,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,278,30096,33109,32593,-0.16699219,0.09716797,1.3188476999999998,-1.6376339600635,0.9528922730005,12.933477797205,430439079.0,-1036518424,-53.600000000000016,4.977,355.85,32678,32723,32997,2.9268293,-16.158537,5.060975599999999,32720,32497,31332,-0.36,4.96,-0.7,1.0,0.0,0.0,1.0
964868643,729,2020-07-28/964868643s729ms.jpg,964868643s729ms.jpg,368,31683,32469,33030,0.14550781,-0.11621094,0.5439453000000001,1.4269441649364998,-1.139640014751,5.334281176245,430439017.0,-1036518993,-55.600000000000016,4.716,355.1,32625,32570,32826,12.256098,-5.731707,8.292683,32712,32484,31338,-0.4,4.69,-0.77,1.0,0.0,0.0,1.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,724,30761,32817,33499,-0.024414062,-0.34521484,0.9941406,-0.2394201611122999,-3.385401110686,9.74918891499,430419360.0,-1036536397,-41.80000000000001,1.671,60.14,32798,32753,32665,1.097561,4.0853660000000005,-2.2560976000000004,32733,32575,31245,1.44,0.83,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,714,30196,32759,33202,0.00390625,-0.20019531,1.2700195,0.0383072265625,-1.9632453368115,12.454636729675,430419352.0,-1036536410,-41.80000000000001,1.699,60.68,32780,32784,32671,-0.79268295,3.719512200000001,-1.1585366,32729,32562,31248,1.48,0.83,-0.07,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,633,31130,32847,33480,-0.0390625,-0.3359375,0.81396484,-0.383072265625,-3.294421484375,7.982268298186001,430419296.0,-1036536575,-41.60000000000002,1.867,64.87,32628,32741,32740,1.8292683,-0.4878049,8.109755999999999,32726,32553,31252,1.69,0.79,-0.07,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,541,32146,32903,34115,-0.06640625,-0.6459961,0.3178710999999999,-0.6512228515624999,-6.335057654064999,3.117250622815,430419239.0,-1036536784,-41.60000000000002,2.083,65.33,32593,32821,32554,-3.0487804,10.853659,10.243902,32724,32548,31251,1.89,0.86,-0.06,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,623,30784,32826,33599,-0.028808594,-0.39404297,0.98291016,-0.2825157983500999,-3.8642414917505,9.639055920564,430419295.0,-1036536602,-41.60000000000002,1.888,64.17,32576,32775,32829,-0.24390244,-5.914634,11.280488,32727,32561,31252,1.69,0.82,-0.06,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,744,31010,32434,32848,0.16259766,-0.02734375,0.8725586,1.594538342439,-0.2681505859375,8.55687679469,430419331.0,-1036536340,-41.80000000000001,1.614,59.1,32862,32747,32674,1.4634147,3.5365853,-6.1585364,32729,32557,31248,1.38,0.82,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,764,30765,33169,33350,-0.19628906,-0.27246094,0.9921875,-1.924938110249,-2.6719290772510003,9.730035546875,430419336.0,-1036536304,-42.0,1.5619999999999998,56.84,32862,32770,32733,0.06097561,-0.06097561,-6.1585364,32728,32555,31251,1.3,0.85,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,754,30716,32629,32857,0.06738281,-0.03173828,1.0161133,0.6607996336865,-0.311246203562,9.964667493445,430419333.0,-1036536320,-42.0,1.588,58.04,32849,32743,32747,1.7073171000000005,-0.91463417,-5.365854,32728,32556,31250,1.34,0.84,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,854,31144,33279,33180,-0.25,-0.18945312,0.8071289,-2.4516625,-1.857900439248,7.915230627185,430419411.0,-1036536207,-42.0,1.338,49.11,32634,32756,32668,0.91463417,3.902439,7.743902,32734,32575,31245,1.01,0.87,-0.09,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,784,30349,32927,32625,-0.078125,0.08154297,1.1953125,-0.7661445312499999,0.7996633667505001,11.722011328125,430419351.0,-1036536274,-42.0,1.517,54.86,32860,32834,32677,-3.8414633,3.3536584,-6.0365853,32733,32574,31246,1.24,0.87,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,118,31267,32969,33701,-0.09863281,-0.44384766,0.7470703000000001,-0.9672574461865,-4.352658654939,7.326256957495,430418984.0,-1036537868,-41.0,1.626,81.39,32776,32717,32724,3.292683,0.4878049,-0.91463417,32730,32583,31254,1.6,0.24,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,108,31075,32824,33367,-0.027832031,-0.28076172,0.8408203000000002,-0.27293898680615,-2.7533319214380003,8.245630394994999,430418981.0,-1036537892,-41.0,1.632,81.65,32784,32738,32735,2.012195,-0.18292683,-1.402439,32724,32562,31258,1.61,0.23,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,98,30988,32844,33475,-0.037597656,-0.3334960999999999,0.8833008,-0.3687070532124,-3.270479529065,8.66222179032,430418981.0,-1036537914,-41.0,1.64,81.61,32783,32729,32856,2.5609756,-7.560975599999999,-1.3414634,32723,32558,31260,1.62,0.23,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,48,30887,32920,33668,-0.07470703,-0.42773438,0.9326171999999998,-0.7326256957494999,-4.194641357627,9.14585046438,430418983.0,-1036538024,-41.0,1.5630000000000002,80.53,32768,32771,32738,0.0,-0.36585367,-0.42682928,32729,32568,31255,1.54,0.25,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,8,29598,32714,32285,0.025878906,0.2475586,1.5620117,0.2537853735249,2.42772054469,15.318102037805,430418991.0,-1036538109,-41.0,1.63,79.88,32784,32832,32945,-3.719512200000001,-12.987804,-1.402439,32731,32578,31256,1.6,0.28,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,260,31838,32940,33632,-0.084472656,-0.41015625,0.46826172,-0.8283937719623999,-4.0222587890625,4.592078796438,430419019.0,-1036537474,-41.19999999999999,1.69,75.83,32909,32752,32809,1.1585366,-4.6951220000000005,-9.02439,32725,32568,31254,1.63,0.41,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,451,31241,33167,33810,-0.1953125,-0.4970702999999999,0.7597656,-1.915361328125,-4.874594457495,7.45075532124,430419116.0,-1036537007,-41.39999999999998,2.068,73.21,32827,32731,32736,2.4390244,-0.24390244,-4.02439,32728,32572,31249,1.98,0.59,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,381,30639,32994,33409,-0.110839844,-0.30126953,1.0537108999999998,-1.0869675561626,-2.9544448363745,10.333373997485,430419057.0,-1036537180,-41.19999999999999,1.964,74.94,32849,32763,32758,0.4878049,-1.5853659,-5.365854,32725,32570,31249,1.89,0.51,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,491,31711,33145,33589,-0.18457031,-0.38916016,0.53027344,-1.8100164305615,-3.816357483064,5.200206030375999,430419180.0,-1036536897,-41.39999999999998,2.198,69.89,32799,32810,32688,-2.3780490000000003,2.682927,-2.317073,32729,32579,31249,2.06,0.75,-0.06,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,350,30865,32472,33022,0.14404297,-0.11230469,0.9433594,1.4125789917504998,-1.1013327881885,9.25119546001,430419034.0,-1036537265,-41.19999999999999,1.759,74.8,32976,32797,32821,-1.5853659,-5.4268293,-13.109756,32727,32576,31247,1.69,0.46,-0.05,1.0,0.0,0.0,0.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,697,31244,32382,33621,0.18798828,-0.40478516,0.7583008000000001,1.843535266062,-3.969586389314,7.43639054032,430515855.0,-1036442366,-98.8,2.456,46.66,31763,32860,32293,-5.4268293,26.768293,60.853657,32720,32478,31340,1.78,1.68,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,677,32262,32060,33881,0.34521484,-0.5317383000000001,0.26123047,3.385401110686,-5.214571399695,2.5617957886255,430515792.0,-1036442440,-98.60000000000002,2.437,47.42,31918,32867,32256,-5.8536587,29.024391,51.402440000000006,32713,32463,31344,1.79,1.64,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,737,30394,33059,31363,-0.14257812,0.6977539,1.1733398000000002,-1.398213720498,6.842628283435,11.50653274967,430515974.0,-1036442204,-98.8,2.415,45.66,31574,33195,32687,-25.853659,2.7439024,72.37805,32717,32447,31342,1.72,1.68,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,960,30904,32833,33552,-0.032226562,-0.37109375,0.9243164,-0.3160346142372999,-3.6391865234375,9.06444742406,430515525.0,-1036441792,-95.39999999999998,2.032,55.01,32884,32764,32771,0.42682928,-2.3780490000000003,-7.5,32728,32484,31332,1.66,1.16,-0.3,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,890,31913,32998,31912,-0.11279297,0.4296875,0.43164062,-1.1061211792505,4.213794921875,4.232948486122998,430516408.0,-1036441666,-99.39999999999998,2.31,47.86,33172,32941,33041,-10.365853,-18.841463,-25.060976,32721,32460,31338,1.71,1.54,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,870,31753,33420,31902,-0.31884766,0.4345702999999999,0.5097656,-3.126827404939,4.261678832495,4.9990928212400005,430516327.0,-1036441722,-99.2,2.32,47.78,33225,33132,33249,-22.012196,-31.524391,-28.292683,32722,32465,31338,1.71,1.55,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,847,28299,33602,32401,-0.40771484,0.19091797,2.196289,-3.998316735686,1.8722657105005,21.53823752185,430516272.0,-1036441785,-99.2,2.337,47.17,32988,33292,33274,-31.768293,-33.048782,-13.841463,32727,32489,31330,1.71,1.58,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,837,28188,33408,33129,-0.31298828,-0.16455078,2.2504883,-3.069366516062,-1.613691906687,22.069751087195,430516246.0,-1036441815,-99.2,2.3480000000000003,46.74,32683,33168,33149,-24.207317,-25.426828,4.756098000000001,32723,32470,31335,1.7,1.6,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,797,36740,32266,34168,0.2446288999999999,-0.671875,-1.925293,2.398990002185,-6.58884296875,-18.88067459845,430516136.0,-1036441938,-99.0,2.385,46.24,31964,32368,32745,24.573172,-0.79268295,48.59756,32714,32437,31347,1.72,1.64,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,495,27337,33356,35537,-0.28759766,-1.340332,2.6660156,-2.8203695924389995,-13.1441668078,26.14468188374,430515309.0,-1036442959,-98.2,1.961,52.75,33263,32302,32775,28.59756,-2.621951,-30.609756,32708,32498,31337,1.56,1.18,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,203,29939,32473,31320,0.14355469,0.71875,1.3955078,1.4077906006885,7.048529687499999,13.68525656687,430514706.0,-1036443846,-97.2,2.157,56.06,30771,32565,32153,12.560976,35.30488,121.34146,32717,32508,31333,1.78,1.2,-0.31,3.0,1.0,2.0,3.0
