utc_s (s),utc_ms (ms)_x,file_path,filename,utc_ms (ms)_y,accel_x (counts),accel_y (counts),accel_z (counts),calibrated_accel_x (g),calibrated_accel_y (g),calibrated_accel_z (g),calibrated_accel_x (m/s^2),calibrated_accel_y (m/s^2),calibrated_accel_z (m/s^2),position_lat (semicircles),position_long (semicircles),enhanced_altitude (m),enhanced_speed (m/s),heading (degrees),gyro_x (counts),gyro_y (counts),gyro_z (counts),calibrated_gyro_x (deg/s),calibrated_gyro_y (deg/s),calibrated_gyro_z (deg/s),mag_x (counts),mag_y (counts),mag_z (counts),velocity (m/s)1,velocity (m/s)2,velocity (m/s)3,tsm1_original,tsm1_k2,tsm1_k3,tsm1_k4
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,824,29922,33133,33066,-0.17871094,-0.13378906,1.4038086,-1.752555639751,-1.312022485249,13.766659607189998,430419393.0,-1036536236,-42.0,1.429,49.78,32716,32839,32644,-4.1463413000000005,5.365854,2.7439024,32727,32553,31252,1.09,0.92,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,774,30533,33315,33198,-0.26757812,-0.19824219,1.1054688,-2.624044970498,-1.9440917725635,10.840945607519998,430419343.0,-1036536289,-42.0,1.538,55.83,32870,32814,32677,-2.621951,3.3536584,-6.6463413000000005,32729,32559,31249,1.27,0.86,-0.08,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,984,29936,32815,32712,-0.0234375,0.0390625,1.3969726999999998,-0.229843359375,0.383072265625,13.699622328455,430419550.0,-1036536018,-42.39999999999998,1.43,50.33,32523,32950,32790,-10.914634,-3.5365853,14.512196,32731,32552,31255,1.1,0.91,-0.1,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,220,31064,32939,33464,-0.083984375,-0.328125,0.8461914,-0.82360537109375,-3.21780703125,8.29830289281,430419014.0,-1036537559,-41.19999999999999,1.787,77.47,32845,32880,32858,-6.6463413000000005,-7.6829267,-5.121951,32722,32557,31256,1.74,0.38,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,168,31163,32840,33673,-0.03564453,-0.43017578,0.79785156,-0.3495534301245,-4.218583312937,7.824251000874,430418995.0,-1036537738,-41.0,1.7480000000000002,80.45,32871,32806,32789,-2.1341465,-3.4756098,-6.707317,32720,32554,31260,1.72,0.29,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,158,31044,33257,33029,-0.23925781,-0.115722656,0.85595703,-2.3463176024365,-1.1348515844624,8.3940710082495,430418993.0,-1036537766,-41.0,1.723,80.7,32816,32717,32932,3.292683,-12.195122,-3.3536584,32721,32557,31262,1.7,0.27,-0.04,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,471,30759,32954,32444,-0.091308594,0.16992188,0.9951171999999998,-0.8954314233501001,1.666364404502,9.758766089380002,430419150.0,-1036536946,-41.39999999999998,2.193,71.65,32830,32751,32693,1.2195122,2.3780490000000003,-4.207317,32729,32578,31247,2.08,0.69,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,461,30956,33124,33081,-0.1743164,-0.14111328,0.8989258,-1.70945992406,-1.383848547312,8.81545069657,430419131.0,-1036536977,-41.39999999999998,2.101,72.61,32840,32740,32670,1.8902439,3.7804878,-4.8170733,32730,32583,31247,2.0,0.62,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,421,30795,33077,32993,-0.15136719,-0.09814453,0.97753906,-1.4844050538135,-0.9624690551245,9.586383422749,430419077.0,-1036537087,-41.39999999999998,1.941,74.6,32852,32743,32722,1.7073171000000005,0.6097561,-5.5487804,32731,32591,31246,1.87,0.51,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,391,30861,33066,33440,-0.1459961,-0.31640625,0.9453125,-1.4317326540649995,-3.1028853515625,9.270348828125,430419062.0,-1036537155,-41.39999999999998,1.964,75.03,32838,32764,32737,0.42682928,-0.30487806,-4.6951220000000005,32723,32565,31253,1.89,0.5,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,330,30728,32835,32812,-0.033203125,-0.009765625,1.0102539,-0.32561142578125,-0.09576806640625,9.907206408434998,430419033.0,-1036537324,-41.19999999999999,1.75,74.49,32979,32819,32844,-2.9268293,-6.8292685,-13.292682999999998,32721,32555,31254,1.68,0.46,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,320,30637,33207,32909,-0.21484375,-0.0571289059999999,1.0546875,-2.1068974609375,-0.5602431860249,10.342951171875,430419035.0,-1036537350,-41.19999999999999,1.759,74.56,32971,32830,32779,-3.597561,-2.8658535,-12.804878,32723,32564,31254,1.69,0.46,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,290,29886,32654,32479,0.05517578,0.15283203,1.4213867,0.5410895629370001,1.4987702269995,13.939041881555,430419023.0,-1036537394,-41.19999999999999,1.751,76.13,32894,32812,32815,-2.5,-5.060975599999999,-8.109755999999999,32732,32597,31247,1.7,0.41,-0.05,1.0,0.0,0.0,0.0
964868620,706,2020-07-28/964868620s706ms.jpg,964868620s706ms.jpg,280,30543,32640,32860,0.06201172,-0.033203125,1.1005858999999998,0.608127233938,-0.32561142578125,10.793060716235,430419020.0,-1036537419,-41.19999999999999,1.734,76.18,32911,32797,32754,-1.5853659,-1.3414634,-9.146341,32731,32586,31247,1.68,0.41,-0.05,1.0,0.0,0.0,0.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,597,31450,34576,33516,-0.8833008,-0.35351562,0.65771484,-8.66222179032,-3.4668039548729994,6.449979235686,430515553.0,-1036442704,-98.39999999999998,2.111,48.29,32724,32533,32720,14.512196,0.73170733,2.2560976000000004,32710,32484,31342,1.57,1.4,-0.3,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,535,32782,33145,33111,-0.18457031,-0.15576172,0.0073242188,-1.8100164305615,-1.527500671438,0.07182605029502,430515386.0,-1036442875,-98.2,1.947,49.43,32317,32335,32444,26.585365000000003,17.560976,27.073172,32713,32507,31336,1.47,1.26,-0.3,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,525,33110,32460,34293,0.14990234,-0.73291016,-0.15283203,1.470039782561,-7.187393420564,-1.4987702269995,430515366.0,-1036442895,-98.2,1.948,50.11,32679,32172,32651,36.52439,4.939024400000001,5.0,32714,32519,31335,1.49,1.24,-0.3,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,515,31480,32293,34876,0.23144531,-1.0175781,0.6430664,2.2697031493115,-9.979032274364998,6.30632711156,430515346.0,-1036442915,-98.2,1.952,50.93,33088,32046,32780,44.207317,-2.9268293,-19.939024,32709,32507,31336,1.51,1.23,-0.3,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,757,26297,33073,30953,-0.14941406,0.8979492,3.1738281,-1.4652513914989995,8.805873522179999,31.124621336865,430516030.0,-1036442120,-99.0,2.399,45.57,31644,32956,32780,-11.280488,-2.9268293,68.10976,32725,32480,31334,1.71,1.67,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,992,29346,33219,33457,-0.22070312,-0.32470703,1.6850586,-2.164358251748,-3.1842881957495,16.524779919689998,430515071.0,-1036441871,-94.0,1.928,62.16,33021,33106,32874,-20.426828,-8.658536999999999,-15.853659,32725,32464,31334,1.7,0.9,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,982,27262,33442,33456,-0.32958984,-0.32421875,2.7026367,-3.232172204436,-3.1794998046875,26.503812194055,430515219.0,-1036441851,-94.39999999999998,1.961,59.32,32961,32946,32804,-10.670732,-4.390244,-12.195122,32726,32471,31332,1.68,1.0,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,747,28500,33229,30733,-0.22558594,1.0053711,2.0981445,-2.2122423585010003,9.859322497815,20.575768760925,430516003.0,-1036442163,-98.8,2.405,45.39,31602,33048,32747,-16.890244,-0.91463417,70.67073,32721,32458,31338,1.71,1.68,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,817,34247,32858,33328,-0.044433594,-0.26171875,-0.7080078000000001,-0.4357447046001,-2.5665841796875,-6.943184691869999,430516193.0,-1036441877,-99.0,2.369,46.26,32198,32510,32961,15.914634,-13.963414000000002,34.32927,32716,32447,31346,1.71,1.63,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,777,31419,32053,34298,0.3486328,-0.73535156,0.67285156,3.4189198481200003,-7.211335375873999,6.598419750873999,430516079.0,-1036442022,-99.0,2.394,46.06,31796,32732,32851,2.3780490000000003,-7.256098,58.841465,32720,32450,31340,1.72,1.66,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,767,27628,32417,32612,0.17089844,0.087890625,2.5239258,1.675941186626,0.86191259765625,24.75125694657,430516054.0,-1036442069,-99.0,2.397,46.21,31705,32878,32866,-6.52439,-8.170732000000001,64.39024,32724,32469,31335,1.73,1.65,-0.31,3.0,1.0,2.0,3.0
964868688,707,2020-07-28/964868688s707ms.jpg,964868688s707ms.jpg,143,35034,32473,34846,0.14355469,-1.0029297,-1.0922851999999998,1.4077906006885,-9.835380542504998,-10.71165865658,430514678.0,-1036444034,-97.2,2.121,50.52,31760,32747,32311,1.4634147,25.670732,61.036587,32710,32514,31330,1.63,1.34,-0.31,3.0,1.0,2.0,3.0
